sw krw krn krwf krnf vw vn force pw pn wet peff
0.083118573 0.53160798 451.26224 0.031691515 430.23249 5.8337074e-06 0.0049520172 5e-06 0.32658427 0.33384536 776135.94 0.0022133989
0.083122215 0.53901476 451.42599 0.044543149 430.43611 5.9149873e-06 0.0049538142 5e-06 0.32658621 0.33384515 776205.76 0.0022125607
0.08312616 0.56957955 451.58498 0.056339469 430.61466 6.2503961e-06 0.0049555588 5e-06 0.32658598 0.33384494 776276.68 0.0022116331
0.08312525 0.57059729 451.69897 0.050027548 430.75649 6.2615644e-06 0.0049568097 5e-06 0.32658616 0.33384475 776338.67 0.0022110707
0.083130864 0.56822288 451.76395 0.042601368 430.84783 6.2355084e-06 0.0049575229 5e-06 0.32658836 0.33384456 776385.24 0.0022107647
0.083126615 0.53385257 451.7984 0.01779874 430.89197 5.8583389e-06 0.0049579009 5e-06 0.32659484 0.33384439 776394.5 0.0022107643
0.083126919 0.49463491 452.53237 0.017820383 431.5387 5.427976e-06 0.0049659552 5e-06 0.32660862 0.33384325 776426.77 0.0022073739
0.08313223 0.53143828 452.41662 0.032525018 431.43088 5.8318451e-06 0.0049646851 5e-06 0.32661196 0.33384286 776490.58 0.0022077587
0.083122974 0.54488452 452.35851 0.041996841 431.35395 5.9794002e-06 0.0049640474 5e-06 0.32661404 0.3338426 776544.06 0.0022079764
0.083118876 0.5562785 452.34638 0.052003518 431.33681 6.1044344e-06 0.0049639143 5e-06 0.32661687 0.33384239 776588.3 0.00220798
0.083117207 0.57619807 452.34901 0.065685593 431.32183 6.3230258e-06 0.0049639431 5e-06 0.32661818 0.33384219 776628.67 0.00220787
0.083117662 0.59239823 452.33847 0.07316247 431.30866 6.5008015e-06 0.0049638275 5e-06 0.32662015 0.33384199 776665.56 0.0022078424
0.08311569 0.59632893 452.32154 0.07021323 431.29417 6.5439358e-06 0.0049636417 5e-06 0.32662319 0.33384181 776699.6 0.0022079058
0.083116752 0.59986799 452.30586 0.068641837 431.28713 6.5827724e-06 0.0049634696 5e-06 0.32662609 0.33384163 776733.58 0.002207965
0.083122518 0.61137218 452.28986 0.07590241 431.28271 6.709016e-06 0.0049632941 5e-06 0.32662807 0.33384145 776759.33 0.0022079869
0.083124643 0.59572795 452.18014 0.054046424 431.17982 6.5373409e-06 0.00496209 5e-06 0.32662268 0.33384155 776782.13 0.0022085983
0.083125553 0.60290496 452.26619 0.055519718 431.25901 6.6160992e-06 0.0049630343 5e-06 0.32662384 0.33384132 776818.08 0.0022081436
0.083122518 0.63355418 452.1861 0.11541693 431.19303 6.9524346e-06 0.0049621554 5e-06 0.32661914 0.33384164 776790.91 0.0022083847
0.083119028 0.64089369 452.09992 0.15075975 431.13581 7.0329763e-06 0.0049612097 5e-06 0.32662094 0.33384154 776783.52 0.0022087693
0.083118118 0.63951553 452.19597 0.1095293 431.20276 7.0178527e-06 0.0049622637 5e-06 0.32661924 0.3338414 776792.68 0.0022083075
0.08312176 0.62612591 452.17489 0.096868601 431.18678 6.870919e-06 0.0049620324 5e-06 0.32662035 0.33384124 776822.16 0.0022084756
0.083125553 0.61199646 452.16641 0.095244787 431.18759 6.7158666e-06 0.0049619393 5e-06 0.32662134 0.33384107 776840.04 0.0022085859
0.083127526 0.6099468 452.19613 0.087142401 431.20951 6.6933742e-06 0.0049622655 5e-06 0.32662358 0.33384097 776842.15 0.0022084509
0.083129195 0.63772477 452.19453 0.10077263 431.21652 6.9982014e-06 0.0049622479 5e-06 0.32662779 0.33384096 776824 0.0022083232
0.083133141 0.63555655 452.15952 0.094829574 431.17661 6.9744081e-06 0.0049618638 5e-06 0.32662934 0.33384081 776843.6 0.0022085046
0.083132534 0.61698009 452.13871 0.083199391 431.1634 6.7705555e-06 0.0049616354 5e-06 0.32663173 0.33384068 776857.14 0.0022086967
0.083138452 0.6195396 452.10897 0.086668599 431.1387 6.7986428e-06 0.004961309 5e-06 0.32663446 0.33384056 776866.81 0.0022088293
0.083145432 0.60515066 452.09969 0.089086571 431.12585 6.6407428e-06 0.0049612072 5e-06 0.32663708 0.33384047 776867.91 0.0022089448
0.083144825 0.59426368 452.09889 0.069783043 431.11971 6.5212723e-06 0.0049611983 5e-06 0.32664042 0.33384043 776850.58 0.0022090018
0.083149985 0.6041223 452.07618 0.067526803 431.09762 6.629458e-06 0.0049609492 5e-06 0.32664367 0.33384025 776876.6 0.0022090645
0.083156206 0.60375911 452.04428 0.066933322 431.07152 6.6254724e-06 0.0049605992 5e-06 0.32664597 0.33384007 776903.56 0.002209222
0.083156358 0.59807615 452.0413 0.070939889 431.06306 6.5631093e-06 0.0049605664 5e-06 0.32664794 0.33383988 776931.4 0.0022092643
0.083161214 0.59442792 452.01741 0.069426208 431.05184 6.5230748e-06 0.0049603043 5e-06 0.32664982 0.33383971 776956.68 0.0022093987
0.083166373 0.60454917 452.01732 0.072201502 431.04803 6.6341423e-06 0.0049603032 5e-06 0.32665159 0.33383955 776984.77 0.0022093497
0.083167435 0.60125071 452.0066 0.067541323 431.03682 6.597946e-06 0.0049601856 5e-06 0.32665404 0.33383937 777011.39 0.0022094182
0.083173961 0.59594337 452.01531 0.069288132 431.0427 6.5397048e-06 0.0049602812 5e-06 0.32665771 0.3338392 777035.45 0.0022094015
0.083179272 0.59435595 451.98579 0.054367522 431.01094 6.5222849e-06 0.0049599572 5e-06 0.32665938 0.33383904 777044.46 0.0022095534
0.083182458 0.57591121 451.96662 0.037596296 430.99313 6.3198778e-06 0.0049597469 5e-06 0.32666061 0.33383889 777054.7 0.0022097371
0.083180638 0.63426881 452.08167 0.099043556 431.11408 6.9602768e-06 0.0049610094 5e-06 0.32666634 0.33383901 777011.28 0.0022088906
0.083186859 0.5886803 452.02857 0.067543399 431.05107 6.4600021e-06 0.0049604268 5e-06 0.32666931 0.33383883 777032.25 0.0022093722
0.083190653 0.5805954 451.99725 0.060834339 431.01822 6.3712808e-06 0.004960083 5e-06 0.3266718 0.33383866 777055.05 0.0022095647
0.083195812 0.57914547 451.97847 0.055601484 431.00318 6.3553697e-06 0.0049598769 5e-06 0.32667503 0.33383849 777077.27 0.0022096634
0.083195357 0.58045332 451.9665 0.053747114 430.99621 6.3697216e-06 0.0049597456 5e-06 0.32667741 0.33383832 777098.05 0.0022097155
0.083201123 0.59436069 451.96729 0.062371421 431.00721 6.522337e-06 0.0049597543 5e-06 0.32667913 0.33383816 777116.47 0.0022096437
0.083197481 0.59394647 451.96688 0.06020551 431.00609 6.5177914e-06 0.0049597498 5e-06 0.32668115 0.333838 777133.2 0.0022096477
0.083197937 0.60351256 451.91402 0.058517088 430.96784 6.6227668e-06 0.0049591696 5e-06 0.32668333 0.33383787 777149.66 0.0022098591
0.083194902 0.58393449 451.91174 0.052115268 430.96041 6.4079229e-06 0.0049591447 5e-06 0.32668549 0.33383771 777162.48 0.0022099659
0.083197026 0.5931241 451.90157 0.050443198 430.95214 6.508767e-06 0.0049590331 5e-06 0.32668711 0.33383756 777171.57 0.0022099707
0.083195054 0.5937953 451.92264 0.051314201 430.96223 6.5161325e-06 0.0049592643 5e-06 0.32668823 0.33383759 777138.22 0.0022098645
0.083197481 0.58877893 451.86379 0.048770579 430.90557 6.4610844e-06 0.0049586185 5e-06 0.32669016 0.33383743 777147.46 0.0022101764
0.083195205 0.56498731 451.81786 0.03813411 430.86443 6.2000022e-06 0.0049581144 5e-06 0.32669368 0.3338373 777150.62 0.0022105171
0.083191563 0.56772661 451.85791 0.050792242 430.89582 6.2300625e-06 0.0049585539 5e-06 0.32669451 0.3338374 777120.32 0.002210308
0.083198999 0.57042085 451.85602 0.058173593 430.89619 6.2596283e-06 0.0049585332 5e-06 0.32669562 0.33383725 777130.31 0.002210304
0.08320082 0.5706618 451.83938 0.043855858 430.88312 6.2622724e-06 0.0049583506 5e-06 0.32669657 0.3338371 777140.73 0.0022103842
0.083205372 0.57591704 451.81998 0.034848975 430.86615 6.3199419e-06 0.0049581377 5e-06 0.32669917 0.33383697 777153.58 0.0022104533
0.083207345 0.57276992 451.81764 0.029735881 430.85827 6.2854063e-06 0.004958112 5e-06 0.32670149 0.33383682 777169.45 0.0022104801
0.083214781 0.5580041 451.81571 0.024043331 430.84551 6.1233705e-06 0.0049580909 5e-06 0.3267034 0.33383669 777187.01 0.0022105617
0.083218726 0.54636825 451.80131 0.012701553 430.84183 5.9956822e-06 0.0049579328 5e-06 0.32670515 0.33383656 777204.56 0.0022106889
0.083225251 0.54769146 451.82063 0.02022051 430.85614 6.0102028e-06 0.0049581448 5e-06 0.32670641 0.33383641 777218.34 0.0022105881
0.083229955 0.5707884 451.81471 0.025049777 430.85505 6.2636617e-06 0.0049580799 5e-06 0.32670905 0.33383628 777222.07 0.0022105041
0.083229804 0.67408725 452.0815 0.13132945 431.12174 7.3972325e-06 0.0049610075 5e-06 0.32670256 0.33383695 777121.83 0.0022086972
0.08322692 0.58823926 451.74049 0.04945085 430.7853 6.4551622e-06 0.0049572654 5e-06 0.32670565 0.33383673 777123.88 0.0022107815
0.083229197 0.54619837 451.73511 0.029136106 430.78334 5.993818e-06 0.0049572064 5e-06 0.32670712 0.33383658 777120.19 0.0022110133
0.083231018 0.54805094 451.75048 0.061570489 430.81389 6.0141475e-06 0.004957375 5e-06 0.3267118 0.33383669 777087.46 0.0022109291
0.083235418 0.54375645 451.76717 0.033611581 430.82305 5.9670212e-06 0.0049575582 5e-06 0.32671468 0.33383646 777097.22 0.0022108685
0.08323466 0.54701853 451.81511 0.041489315 430.86192 6.0028182e-06 0.0049580843 5e-06 0.32671564 0.33383631 777099.57 0.0022106183
