sw krw krn krwf krnf vw vn force pw pn wet peff
0.0004610929 -4.5228581e-05 0.56002582 2.6833583e-05 0.49447503 -5.104484e-09 6.3204346e-05 1e-05 0.32290232 0.33427157 1681120.1 1.7857762
0.00045682352 -4.9488752e-05 0.56022043 2.6192743e-05 0.4947994 -5.5852857e-09 6.3226309e-05 1e-05 0.32276046 0.33427177 1681129.1 1.7851693
0.00045180072 -2.119215e-05 0.56017971 1.4324732e-05 0.49523376 -2.3917397e-09 6.3221713e-05 1e-05 0.32268338 0.33427174 1681139.1 1.7852089
0.0004497916 -4.4711413e-05 0.61062832 -9.7476641e-06 0.55617459 -1.0092233e-08 0.00013783066 2e-05 0.32248557 0.33427252 1681147.3 1.6377773
0.00044552223 -8.1034299e-05 0.60465645 -1.3728709e-05 0.55021356 -1.8291013e-08 0.00013648269 2e-05 0.32178865 0.33427291 1681156 1.6540534
0.00044351311 -5.634014e-05 0.60293885 -1.6078318e-05 0.54906097 -1.2717062e-08 0.00013609499 2e-05 0.32154116 0.33427312 1681165.3 1.658698
0.00044100171 -6.4482365e-05 0.60237497 -2.3842474e-05 0.54881644 -1.4554921e-08 0.00013596772 2e-05 0.32139503 0.33427319 1681174.5 1.6602733
0.00043798803 -6.0303415e-05 0.6021781 -3.4539046e-05 0.54842442 -1.361165e-08 0.00013592328 2e-05 0.32126614 0.33427318 1681183.5 1.6608046
0.00043472321 -6.8161808e-05 0.60212748 -3.6920884e-05 0.54800804 -1.5385442e-08 0.00013591185 2e-05 0.32119059 0.33427328 1681192.4 1.6609659
0.00043170953 -4.8055273e-05 0.6020973 -4.1067496e-05 0.54748085 -1.0847007e-08 0.00013590504 2e-05 0.32081101 0.33427333 1681201.4 1.6609937
0.00043070497 -5.6927279e-05 0.60212095 -4.1620267e-05 0.54729681 -1.2849591e-08 0.00013591038 2e-05 0.32085293 0.33427331 1681210.2 1.6609529
0.00042869585 -5.2297966e-05 0.60213649 -4.7815422e-05 0.54777121 -1.1804665e-08 0.00013591389 2e-05 0.32069916 0.33427336 1681218.8 1.6608973
0.00042668673 -5.0389356e-05 0.60214781 -4.6829001e-05 0.54810429 -1.1373855e-08 0.00013591644 2e-05 0.32051487 0.33427341 1681227.3 1.6608608
0.00042367305 -7.7890552e-05 0.60218915 -4.9138857e-05 0.54706289 -1.7581408e-08 0.00013592577 2e-05 0.32066117 0.33427337 1681235.9 1.6608226
0.00042116165 -7.3277477e-05 0.60220113 -4.7857455e-05 0.54645196 -1.6540148e-08 0.00013592848 2e-05 0.32040372 0.33427334 1681244.5 1.6607769
0.00041814797 -7.3254319e-05 0.60222032 -4.512131e-05 0.54648466 -1.6534921e-08 0.00013593281 2e-05 0.32031956 0.33427336 1681252.8 1.6607239
0.00041588771 -7.1241848e-05 0.60224074 -4.4062095e-05 0.54661093 -1.6080667e-08 0.00013593742 2e-05 0.32059733 0.33427331 1681261 1.660662
0.00041513429 -6.7888321e-05 0.60226709 -4.1381787e-05 0.54601142 -1.5323711e-08 0.00013594336 2e-05 0.32053593 0.33427329 1681268.7 1.6605801
0.00041186948 -7.2367726e-05 0.60229243 -4.2494411e-05 0.54583864 -1.63348e-08 0.00013594908 2e-05 0.32044719 0.33427324 1681276.7 1.6605226
0.00041061378 -7.6947617e-05 0.60231754 -4.8699645e-05 0.54545549 -1.736857e-08 0.00013595475 2e-05 0.32074392 0.33427316 1681284.5 1.660466
0.00040785124 -8.2212367e-05 0.60231658 -5.3071176e-05 0.54663665 -1.8556926e-08 0.00013595453 2e-05 0.32058132 0.33427306 1681291 1.6604831
0.00040559098 -7.6135627e-05 0.60229038 -5.3041327e-05 0.5472859 -1.7185288e-08 0.00013594862 2e-05 0.32065629 0.33427303 1681298 1.6605386
0.00040307958 -8.4651287e-05 0.60226081 -6.2548149e-05 0.5470074 -1.9107437e-08 0.00013594195 2e-05 0.32063481 0.33427308 1681305.6 1.6606436
0.00040207502 -7.6254619e-05 0.60211563 -6.3213412e-05 0.54711296 -1.7212147e-08 0.00013590918 2e-05 0.32065126 0.33427305 1681313.7 1.6610209
0.00040031704 -6.2685369e-05 0.60208539 -5.9550997e-05 0.54765298 -1.4149304e-08 0.00013590235 2e-05 0.32065764 0.33427301 1681320.9 1.6610669
0.0003988102 -6.7045501e-05 0.60208247 -7.7216067e-05 0.54732164 -1.513347e-08 0.00013590169 2e-05 0.32044191 0.33427298 1681328 1.661087
0.00039805678 -6.7985092e-05 0.60206763 -7.7205973e-05 0.5472533 -1.5345554e-08 0.00013589834 2e-05 0.32037928 0.33427298 1681335 1.6611306
0.00039680108 -7.1379665e-05 0.60203714 -8.6721816e-05 0.54760754 -1.6111775e-08 0.00013589146 2e-05 0.32036681 0.33427298 1681342.1 1.661224
0.00039428968 -7.0314306e-05 0.60198716 -8.5847508e-05 0.54735568 -1.5871303e-08 0.00013588018 2e-05 0.32035179 0.33427291 1681349.2 1.6613591
0.00039278284 -6.1300073e-05 0.60194299 -8.5476457e-05 0.54669189 -1.3836616e-08 0.00013587021 2e-05 0.32018319 0.33427288 1681356.3 1.6614561
0.00039177828 -5.328718e-05 0.60193884 -8.2773855e-05 0.54759156 -1.202795e-08 0.00013586927 2e-05 0.32018551 0.33427287 1681363.4 1.6614454
0.00038976916 -1.5545389e-05 0.60195132 -8.6363678e-05 0.54761296 -3.5088958e-09 0.00013587209 2e-05 0.32015194 0.33427282 1681370.4 1.6613068
0.00038725776 -4.5200074e-05 0.60210888 -9.6077016e-05 0.54764178 -1.0202534e-08 0.00013590765 2e-05 0.31991412 0.3342726 1681377.2 1.6609539
0.00038549978 -3.2980108e-05 0.60215496 -9.6065299e-05 0.54768684 -7.44425e-09 0.00013591806 2e-05 0.32016031 0.33427258 1681384.1 1.660793
0.00038273724 -3.1609045e-05 0.60217783 -9.3896312e-05 0.54734309 -7.1347747e-09 0.00013592322 2e-05 0.31998507 0.33427256 1681391.4 1.6607262
0.00038173268 -2.5817452e-05 0.60218808 -8.8882509e-05 0.54681777 -5.8274997e-09 0.00013592553 2e-05 0.3199994 0.3342725 1681398.7 1.660682
0.0003812304 -2.3321085e-05 0.6021994 -8.9130072e-05 0.54682751 -5.2640212e-09 0.00013592809 2e-05 0.32029401 0.33427252 1681406.2 1.6606438
0.00037922129 -6.8522258e-06 0.60218784 -8.6724282e-05 0.54768145 -1.5466803e-09 0.00013592548 2e-05 0.32015045 0.33427243 1681413.8 1.6606303
0.00037821673 -7.7594189e-06 0.60219279 -8.2122992e-05 0.54793361 -1.7514514e-09 0.00013592659 2e-05 0.32011927 0.33427244 1681421.3 1.6606192
0.00037696103 -1.300154e-05 0.60219288 -8.3146607e-05 0.54796547 -2.9346998e-09 0.00013592661 2e-05 0.32035653 0.33427238 1681429.3 1.6606334
0.00037545419 -1.4792759e-05 0.60216824 -9.4091684e-05 0.54781566 -3.3390127e-09 0.00013592105 2e-05 0.32043134 0.33427226 1681437.7 1.6607063
0.00037394735 -2.4260203e-06 0.60212333 -8.7970209e-05 0.54794016 -5.4759985e-10 0.00013591092 2e-05 0.32115895 0.33427207 1681446.5 1.660796
0.00037319393 -1.607059e-06 0.6020612 -9.3030952e-05 0.54743562 -3.627444e-10 0.00013589689 2e-05 0.32169867 0.33427195 1681456.1 1.6609651
0.00037168709 8.6109607e-06 0.60193686 -9.3840901e-05 0.54778207 1.9436609e-09 0.00013586883 2e-05 0.32192125 0.33427181 1681467.3 1.6612801
0.00037018025 2.3721755e-05 0.60180313 -8.058078e-05 0.54765068 5.3544603e-09 0.00013583864 2e-05 0.32280773 0.33427166 1681479.2 1.6616075
0.00036817113 5.3139948e-05 0.60165705 -6.7880779e-05 0.54766615 1.1994717e-08 0.00013580567 2e-05 0.32321594 0.33427148 1681491.6 1.6619296
0.00036716657 6.5681041e-05 0.60155192 -4.9486844e-05 0.5476324 1.4825485e-08 0.00013578194 2e-05 0.32402798 0.33427135 1681504 1.6621854
0.00036465517 7.4747958e-05 0.6014773 -4.510188e-05 0.54772836 1.6872064e-08 0.00013576509 2e-05 0.32476876 0.33427117 1681516.6 1.6623665
0.00036415289 7.8534242e-05 0.60143872 -4.453402e-05 0.54724132 1.7726702e-08 0.00013575639 2e-05 0.32513186 0.33427099 1681528.5 1.6624627
0.00036164149 7.039596e-05 0.60142176 -3.2913565e-05 0.54738871 1.5889734e-08 0.00013575256 2e-05 0.32525275 0.33427089 1681539.7 1.6625321
0.00035812553 8.6567394e-05 0.60138614 -3.4130941e-05 0.54710578 1.953994e-08 0.00013574452 2e-05 0.32563204 0.33427081 1681550.1 1.6625858
0.00035586527 7.7839444e-05 0.6013845 -3.961514e-05 0.54676309 1.7569872e-08 0.00013574415 2e-05 0.32549091 0.33427066 1681559.9 1.6626145
0.00035410729 5.3591761e-05 0.60141164 -3.3322574e-05 0.5464581 1.20967e-08 0.00013575027 2e-05 0.32528007 0.33427054 1681569.1 1.6626065
0.00035234931 8.0512054e-05 0.60138773 -3.7585821e-05 0.54649463 1.8173132e-08 0.00013574488 2e-05 0.32558587 0.33427046 1681578 1.6625982
0.00035059133 8.218895e-05 0.60140439 -3.500251e-05 0.54618561 1.855164e-08 0.00013574864 2e-05 0.32564857 0.33427033 1681586.5 1.6625475
0.00034707538 0.00010629556 0.60141093 -3.7446069e-05 0.54619163 2.399297e-08 0.00013575011 2e-05 0.32548201 0.33427024 1681594.7 1.6624628
0.00034481512 0.00010325225 0.60144599 -4.1603658e-05 0.54636098 2.3306036e-08 0.00013575803 2e-05 0.32555773 0.33427017 1681602.6 1.6623743
0.00034330828 0.00010429031 0.60147629 -3.007074e-05 0.54685236 2.3540345e-08 0.00013576487 2e-05 0.32553504 0.33427011 1681610.5 1.6622877
0.00033979232 0.00010631524 0.60150677 -2.6318812e-05 0.54695847 2.3997412e-08 0.00013577175 2e-05 0.32523543 0.33427009 1681618.2 1.6621979
0.00033929004 0.00011146746 0.60154113 -2.5974949e-05 0.54710671 2.5160368e-08 0.0001357795 2e-05 0.32574579 0.33427002 1681625.9 1.6620887
0.00033728092 8.9942015e-05 0.60161036 -3.0180754e-05 0.54714942 2.0301657e-08 0.00013579513 2e-05 0.32608523 0.33426992 1681633.5 1.661957
0.00033577408 8.2828595e-05 0.60167207 -2.8792132e-05 0.5476135 1.869602e-08 0.00013580906 2e-05 0.32614502 0.33426978 1681641 1.6618062
0.00033426724 9.2336374e-05 0.60172324 -3.4584819e-05 0.54738651 2.0842111e-08 0.00013582061 2e-05 0.32652637 0.33426965 1681648.7 1.6616386
0.0003340161 0.00010392613 0.60177587 -2.496405e-05 0.54760073 2.3458144e-08 0.00013583249 2e-05 0.3265581 0.33426944 1681656.4 1.6614613
0.00033225812 0.00010450468 0.60183347 -2.0523102e-05 0.54767776 2.3588734e-08 0.00013584549 2e-05 0.32698475 0.33426932 1681664.1 1.6613007
0.00033125356 0.00011901804 0.60185547 -2.4345966e-05 0.54739325 2.6864681e-08 0.00013585045 2e-05 0.32771063 0.33426916 1681671.9 1.6612
0.00032949558 0.00014337998 0.60185115 -3.1427119e-05 0.54739778 3.2363643e-08 0.00013584948 2e-05 0.32812749 0.33426903 1681679.8 1.6611447
0.00032748646 0.00014310362 0.60185813 -3.3082365e-05 0.54756088 3.2301262e-08 0.00013585105 2e-05 0.32888027 0.33426892 1681687.4 1.6611262
0.00032623076 0.00014559768 0.60185206 -2.867691e-05 0.54747592 3.286422e-08 0.00013584968 2e-05 0.32883879 0.3342688 1681695.7 1.661136
0.0003239705 0.00013269047 0.60185572 -2.8670971e-05 0.54751851 2.9950814e-08 0.00013585051 2e-05 0.32892938 0.3342687 1681704.3 1.6611615
